0.6828670024871826,3.242833662033081
0.5981391733884811,0.7963938963413238
0.5894547659158706,0.704226272702217
0.5861733835935593,0.6738469421863555
0.5858409804105759,0.6797243613004684
0.5882915717363357,0.8108821654319763
0.5873732697963715,0.7188973957300187
0.587882348895073,0.7121036320924758
0.5855836200714112,0.6593520563840866
0.5882113158702851,0.6524859976768493
0.5857935971021653,0.707751322388649
0.5850563377141953,0.6622562724351883
0.5860397291183471,0.6418189185857773
0.5850291466712951,0.6306388580799103
0.5852733123302459,0.64128493309021
0.5879524821043014,0.6622278022766114
0.5842026209831238,0.6384683454036713
0.5842355936765671,0.6522449499368668
0.5850335484743119,0.6890842407941818
0.5907080674171448,0.6540770572423935
0.5910758173465729,0.7810330110788345
0.5879995453357697,0.6554352271556855
0.5866181761026382,0.6423226165771484
0.5824772202968598,0.8035712099075317
0.5842440146207809,0.6264480566978454
0.5837606698274612,0.630714259147644
0.5851333159208297,0.6649778789281845
0.5904229378700256,0.6085983085632324
0.5879824167490005,0.6391477400064468
0.5879654628038407,0.6891792047023774
0.5879124695062637,0.6913083118200302
0.5886541289091111,0.631786515712738
0.5994621574878692,0.6162450987100602
0.5834814041852951,0.5819081217050552
